openalex_id,doi,title,year,journal,is_oa,oa_url,cited_by_count,authors,matched_search_term
https://openalex.org/W2141939342,https://doi.org/10.1126/science.1230444,The Chemistry and Applications of Metal-Organic Frameworks,2013,Science,False,,16949,Hiroyasu Furukawa; Kyle E. Cordova; M. O’Keeffe; Omar M. Yaghi,metal-organic framework pore volume porosity
https://openalex.org/W1677747913,https://doi.org/10.1038/46248,Design and synthesis of an exceptionally stable and highly porous metal-organic framework,1999,Nature,True,https://www.nature.com/articles/46248.pdf,8505,Hailian Li; Mohamed Eddaoudi; M. O’Keeffe; Omar M. Yaghi,metal-organic framework pore volume porosity
https://openalex.org/W2053700726,https://doi.org/10.1126/science.1192160,Ultrahigh Porosity in Metal-Organic Frameworks,2010,Science,False,,3888,Hiroyasu Furukawa; Nakeun Ko; Yong Bok Go; Naoki Aratani; Sang Beom Choi; Eunwoo Choi; A. Özgür Yazaydın; Randall Q. Snurr; M. O’Keeffe; Jaheon Kim; Omar M. Yaghi,metal-organic framework pore volume porosity
https://openalex.org/W2098292174,https://doi.org/10.1039/b802352m,Luminescent metal–organic frameworks,2009,Chemical Society Reviews,True,https://www.osti.gov/servlets/purl/1675297,4940,Mark D. Allendorf; Christina A. Bauer; Raghu Bhakta; Ronald J. T. Houk,metal-organic framework pore volume porosity
https://openalex.org/W1973260029,https://doi.org/10.1038/nmat4113,Metal–organic framework nanosheets in polymer composite materials for gas separation,2014,Nature Materials,True,https://www.nature.com/articles/nmat4113.pdf,2142,Tania Ródenas; Ignacio Luz; Gonzalo Prieto; Beatriz Seoane; Hozanna Miro; Avelino Corma; Freek Kapteijn; Francesc X. Llabrés i Xamena; Jorge Gascón,metal-organic framework pore volume porosity
https://openalex.org/W2034984769,https://doi.org/10.1038/nature02311,"A route to high surface area, porosity and inclusion of large molecules in crystals",2004,Nature,True,https://www.nature.com/articles/nature02311.pdf,2815,Materials Design and Discovery Group; Hee K. Chae; Diana Y. Siberio-Pérez; Jaheon Kim; YongBok Go; Mohamed Eddaoudi; Adam J. Matzger; M. O’Keeffe; Omar M. Yaghi,metal-organic framework pore volume porosity
https://openalex.org/W2619486393,https://doi.org/10.1038/ncomms15356,Construction of hierarchically porous metal–organic frameworks through linker labilization,2017,Nature Communications,True,https://www.nature.com/articles/ncomms15356.pdf,467,Shuai Yuan; Lanfang Zou; Jun‐Sheng Qin; Jialuo Li; Lan Huang; Liang Feng; Xuan Wang; Mathieu Bosch; Ali Alsalme; Tahir Çağın; Hong‐Cai Zhou,metal-organic framework pore volume porosity
https://openalex.org/W4229914251,https://doi.org/10.1002/anie.200462787,High H 2 Adsorption in a Microporous Metal–Organic Framework with Open Metal Sites,2005,Angewandte Chemie International Edition,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/anie.200462787,1057,Banglin Chen; N.W. Ockwig; Andrew R. Millward; Damacio S. Contreras; Omar M. Yaghi,metal-organic framework pore volume porosity
https://openalex.org/W2278652762,https://doi.org/10.2138/rmg.2015.80.04,Characterization and Analysis of Porosity and Pore Structures,2015,Reviews in Mineralogy and Geochemistry,True,https://pubs.geoscienceworld.org/msa/rimg/article-pdf/80/1/61/2951260/61_REV080C04.pdf,1084,Lawrence M. Anovitz; David R. Cole,metal-organic framework pore volume porosity
https://openalex.org/W2938467275,https://doi.org/10.1039/c8cs00337h,Mixed-metal metal–organic frameworks,2019,Chemical Society Reviews,True,https://pubs.rsc.org/en/content/articlepdf/2019/cs/c8cs00337h,741,Sara Abednatanzi; Parviz Gohari Derakhshandeh; Hannes Depauw; François‐Xavier Coudert; Henk Vrielinck; Pascal Van Der Voort; Karen Leus,metal-organic framework pore volume porosity
https://openalex.org/W2048407205,https://doi.org/10.1021/ja5082553,Metal–Organic Framework Derived Hybrid Co3O4-Carbon Porous Nanowire Arrays as Reversible Oxygen Evolution Electrodes,2014,Journal of the American Chemical Society,True,http://bura.brunel.ac.uk/bitstream/2438/19553/3/FullText.pdf,1841,Tianyi Ma; Sheng Dai; Mietek Jaroniec; Shi‐Zhang Qiao,metal-organic framework pore volume porosity
https://openalex.org/W1982892173,https://doi.org/10.1016/j.jhazmat.2012.01.005,Adsorptive removal of naproxen and clofibric acid from water using metal-organic frameworks,2012,Journal of Hazardous Materials,False,,456,Zubair Hasan; Jaewoo Jeon; Sung Hwa Jhung,metal-organic framework pore volume porosity
https://openalex.org/W1974697299,https://doi.org/10.1021/ja043756x,"Multifunctionality and Crystal Dynamics of a Highly Stable, Porous Metal−Organic Framework [Zn4O(NTB)2]",2005,Journal of the American Chemical Society,False,,498,Eun Young Lee; Seung Yeon Jang; Myunghyun Paik Suh,metal-organic framework pore volume porosity
https://openalex.org/W2944270707,https://doi.org/10.1016/j.chempr.2019.04.013,Metal-Organic Frameworks for Chemiresistive Sensors,2019,Chem,True,https://www.cell.com/chem/pdf/S2451-9294(19)30171-8.pdf,684,Won‐Tae Koo; Ji‐Soo Jang; Il‐Doo Kim,metal-organic framework pore volume porosity
https://openalex.org/W2061132599,https://doi.org/10.1021/cm202554j,MOF-Derived Hierarchically Porous Carbon with Exceptional Porosity and Hydrogen Storage Capacity,2012,Chemistry of Materials,False,,749,Seung Jae Yang; Taehoon Kim; Ji Hyuk Im; Yern Seung Kim; Kunsil Lee; Haesol Jung; Chong Rae Park,metal-organic framework pore volume porosity
https://openalex.org/W2586554840,https://doi.org/10.1021/acs.accounts.6b00577,Postsynthetic Tuning of Metal–Organic Frameworks for Targeted Applications,2017,Accounts of Chemical Research,True,https://www.osti.gov/servlets/purl/1871011,805,Timur İslamoğlu; Subhadip Goswami; Zhanyong Li; Ashlee J. Howarth; Omar K. Farha; Joseph T. Hupp,metal-organic framework pore volume porosity
https://openalex.org/W2776793436,https://doi.org/10.1038/s41560-017-0044-5,Robust and conductive two-dimensional metal−organic frameworks with exceptionally high volumetric and areal capacitance,2017,Nature Energy,True,https://www.osti.gov/servlets/purl/1426494,1135,Dawei Feng; Ting Lei; Maria R. Lukatskaya; Jihye Park; Zhehao Huang; Minah Lee; Leo Shaw; Shucheng Chen; Andrey A. Yakovenko; Ambarish Kulkarni; Jianping Xiao; Kurt Fredrickson; Jeffrey B.‐H. Tok; Xiaodong Zou; Yi Cui; Zhenan Bao,metal-organic framework pore volume porosity
https://openalex.org/W3022660602,https://doi.org/10.1007/s40820-020-00423-3,Metal–Organic Framework Nanocarriers for Drug Delivery in Biomedical Applications,2020,Nano-Micro Letters,True,https://link.springer.com/content/pdf/10.1007/s40820-020-00423-3.pdf,724,Yujia Sun; Liwei Zheng; Yu Yang; Xu Qian; Ting Fu; Xiaowei Li; Zunyi Yang; Yan He; Cheng Cui; Weihong Tan,metal-organic framework pore volume porosity
https://openalex.org/W2032570058,https://doi.org/10.1038/ncomms6261,High lithium anodic performance of highly nitrogen-doped porous carbon prepared from a metal-organic framework,2014,Nature Communications,True,https://www.nature.com/articles/ncomms6261.pdf,1484,Fangcai Zheng; Yang Yang; Qianwang Chen,metal-organic framework pore volume porosity
https://openalex.org/W3154409837,https://doi.org/10.1039/d0cs01569e,Covalent organic frameworks (COFs) for electrochemical applications,2021,Chemical Society Reviews,True,https://pubs.rsc.org/en/content/articlepdf/2021/cs/d0cs01569e,1174,Xiaojia Zhao; Pradip Pachfule; Arne Thomas,metal-organic framework pore volume porosity
https://openalex.org/W2893262219,https://doi.org/10.1002/anie.201808240,Balancing Mechanical Stability and Ultrahigh Porosity in Crystalline Framework Materials,2018,Angewandte Chemie International Edition,False,,396,Ines M. Hönicke; Irena Senkovska; Volodymyr Bon; Igor A. Baburin; Nadine Bönisch; Silvia Raschke; Jack D. Evans; Stefan Kaskel,metal-organic framework pore volume porosity
https://openalex.org/W2901216924,https://doi.org/10.1002/advs.201801526,Metal–Organic Framework‐Based Stimuli‐Responsive Systems for Drug Delivery,2018,Advanced Science,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.201801526,750,Wen Cai; Junqing Wang; Chengchao Chu; Wei Chen; Chunsheng Wu; Gang Liu,metal-organic framework pore volume porosity
https://openalex.org/W2963819993,https://doi.org/10.1038/s42004-019-0184-6,Metal-organic framework functionalization and design strategies for advanced electrochemical energy storage devices,2019,Communications Chemistry,True,https://www.nature.com/articles/s42004-019-0184-6.pdf,1093,Avery E. Baumann; David A. Burns; Bingqian Liu; V. Sara Thoi,metal-organic framework pore volume porosity
https://openalex.org/W2762651571,https://doi.org/10.1038/nmat4998,Liquid metal–organic frameworks,2017,Nature Materials,True,https://arxiv.org/pdf/1704.06526,469,Romain Gaillac; Pluton Pullumbi; Kevin A. Beyer; Karena W. Chapman; David A. Keen; Thomas D. Bennett; François-Xavier Coudert,metal-organic framework pore volume porosity
https://openalex.org/W2095853776,https://doi.org/10.1021/ja9084995,"Pd Nanoparticles Embedded into a Metal-Organic Framework: Synthesis, Structural Characteristics, and Hydrogen Sorption Properties",2010,Journal of the American Chemical Society,False,,344,Claudia Zlotea; Renato Campesi; Fermín Cuevas; Éric Leroy; Philippe Dibandjo; Christophe Volkringer; Thierry Loiseau; Gérard Férey; M. Latroche,metal-organic framework pore volume porosity
https://openalex.org/W2936388882,https://doi.org/10.1002/anie.201902229,Mixed‐Metal MOFs: Unique Opportunities in Metal–Organic Framework (MOF) Functionality and Design,2019,Angewandte Chemie International Edition,True,https://digital.csic.es/bitstream/10261/207949/4/Mixed-Metal%20MOFs.pdf,759,Mohammad Yaser Masoomi; Ali Morsali; Amarajothi Dhakshinamoorthy; Hermenegildo Garcı́a,metal-organic framework pore volume porosity
https://openalex.org/W2626622613,https://doi.org/10.1039/c7cs00162b,"Nonlinear optical properties, upconversion and lasing in metal–organic frameworks",2017,Chemical Society Reviews,True,https://pubs.rsc.org/en/content/articlepdf/2017/cs/c7cs00162b,677,Raghavender Medishetty; Jan K. Zaręba; David C. Mayer; Marek Samoć; Roland A. Fischer,metal-organic framework pore volume porosity
https://openalex.org/W1985035122,https://doi.org/10.1021/la800369s,Molecular Screening of Metal−Organic Frameworks for CO2 Storage,2008,Langmuir,False,,257,Ravichandar Babarao; Jianwen Jiang,metal-organic framework pore volume porosity
https://openalex.org/W3118942482,https://doi.org/10.3390/ma14020310,Metal-Organic Frameworks: Synthetic Methods and Potential Applications,2021,Materials,True,https://www.mdpi.com/1996-1944/14/2/310/pdf?version=1610424069,453,Catherine P. Raptopoulou,metal-organic framework pore volume porosity
https://openalex.org/W2109135544,https://doi.org/10.1038/ncomms6979,Stable metal-organic frameworks containing single-molecule traps for enzyme encapsulation,2015,Nature Communications,True,https://www.nature.com/articles/ncomms6979.pdf,689,Dawei Feng; Tian‐Fu Liu; Jie Su; Mathieu Bosch; Zhang‐Wen Wei; Wei Wan; Daqiang Yuan; Ying‐Pin Chen; Xuan Wang; Kecheng Wang; Xizhen Lian; Zhi‐Yuan Gu; Jihye Park; Xiaodong Zou; Hong‐Cai Zhou,metal-organic framework pore volume porosity
https://openalex.org/W3037282340,https://doi.org/10.1021/acs.accounts.0c00268,Metal–Organic Framework Derived Nanozymes in Biomedicine,2020,Accounts of Chemical Research,True,https://dr.ntu.edu.sg/bitstream/10356/146286/2/Manuscript.pdf,535,Dongdong Wang; Deblin Jana; Yanli Zhao,metal-organic framework pore volume porosity
https://openalex.org/W3004318250,https://doi.org/10.1002/anie.201909880,Porphyrin‐Based Metal–Organic Frameworks for Biomedical Applications,2020,Angewandte Chemie International Edition,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/anie.201909880,600,Jiajie Chen; Yufang Zhu; Stefan Kaskel,metal-organic framework pore volume porosity
https://openalex.org/W2884183441,https://doi.org/10.1007/s40820-018-0218-0,Metal–Organic Framework-Based Sensors for Environmental Contaminant Sensing,2018,Nano-Micro Letters,True,https://link.springer.com/content/pdf/10.1007/s40820-018-0218-0.pdf,580,Xian Fang; Boyang Zong; Shun Mao,metal-organic framework pore volume porosity
https://openalex.org/W4200182309,https://doi.org/10.1002/advs.202104374,Metal‐Organic Framework Based Gas Sensors,2021,Advanced Science,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.202104374,490,Hongye Yuan; Nanxi Li; Weidong Fan; Hong Cai; Dan Zhao,metal-organic framework pore volume porosity
https://openalex.org/W2016985104,https://doi.org/10.1016/j.mattod.2014.03.002,Composites of metal–organic frameworks: Preparation and application in adsorption,2014,Materials Today,True,https://www.sciencedirect.com/science/article/pii/S1369702114000807/pdf,450,Imteaz Ahmed; Sung Hwa Jhung,metal-organic framework pore volume porosity
https://openalex.org/W1978714837,https://doi.org/10.1021/ar400049h,Studies on Metal–Organic Frameworks of Cu(II) with Isophthalate Linkers for Hydrogen Storage,2013,Accounts of Chemical Research,True,https://nottingham-repository.worktribe.com/output/1000300,277,Yong Yan; Sihai Yang⧫; Alexander J. Blake; Martin Schröder,metal-organic framework pore volume porosity
https://openalex.org/W2971057048,https://doi.org/10.1021/acscentsci.9b00745,Rapid Cycling and Exceptional Yield in a Metal-Organic Framework Water Harvester,2019,ACS Central Science,True,https://pubs.acs.org/doi/pdf/10.1021/acscentsci.9b00745,626,Nikita Hanikel; Mathieu S. Prévot; Farhad Fathieh; Eugene A. Kapustin; Hao Lyu; Haoze Wang; Nicolas J. Diercks; T. Grant Glover; Omar M. Yaghi,metal-organic framework pore volume porosity
https://openalex.org/W2111555378,https://doi.org/10.1039/c2dt32073h,Synthesis and engineering porosity of a mixed metal Fe 2 Ni MIL-88B metal–organic framework,2012,Dalton Transactions,False,,163,Gia‐Thanh Vuong; Minh-Hao Pham; Trong‐On Do,metal-organic framework pore volume porosity
https://openalex.org/W2621605813,https://doi.org/10.1021/acscentsci.7b00197,Grand Challenges and Future Opportunities for Metal–Organic Frameworks,2017,ACS Central Science,True,https://doi.org/10.1021/acscentsci.7b00197,440,Christopher H. Hendon; Adam J. Rieth; Maciej Damian Korzyński; Mircea Dincă,metal-organic framework pore volume porosity
https://openalex.org/W2766391938,https://doi.org/10.1093/nsr/nwx127,Controlling flexibility of metal–organic frameworks,2017,National Science Review,True,https://academic.oup.com/nsr/article-pdf/5/6/907/31568816/nwx127.pdf,365,Jie‐Peng Zhang; Hao‐Long Zhou; Dong‐Dong Zhou; Pei‐Qin Liao; Xiao‐Ming Chen,metal-organic framework pore volume porosity
https://openalex.org/W1987769154,https://doi.org/10.1038/nchem.2114,Supramolecular binding and separation of hydrocarbons within a functionalized porous metal–organic framework,2014,Nature Chemistry,True,https://www.osti.gov/servlets/purl/1286811,668,Sihai Yang⧫; Anibal J. Ramirez‐Cuesta; Ruth Newby; Victoria García Sakai; Pascal Manuel; Samantha K. Callear; Stuart I. Campbell; Chiu C. Tang; Martin Schröder,metal-organic framework pore volume porosity
https://openalex.org/W2171832109,https://doi.org/10.1039/c4cs00437j,Metal–organic framework based mixed matrix membranes: a solution for highly efficient CO 2 capture?,2015,Chemical Society Reviews,True,https://pubs.rsc.org/en/content/articlepdf/2015/cs/c4cs00437j,844,Beatriz Seoane; Joaquı́n Coronas; Ignacio Gascón; Miren Etxeberría-Benavides; Oğuz Karvan; Jürgen Caro; Freek Kapteijn; Jorge Gascón,metal-organic framework pore volume porosity
https://openalex.org/W2082507193,https://doi.org/10.1016/j.micromeso.2009.02.020,"New highly porous aluminium based metal-organic frameworks: Al(OH)(ndc) (ndc=2,6-naphthalene dicarboxylate) and Al(OH)(bpdc) (bpdc=4,4′-biphenyl dicarboxylate)",2009,Microporous and Mesoporous Materials,False,,359,Irena Senkovska; Frank Hoffmann; Michael Fröba; J. Getzschmann; Winfried Böhlmann; Stefan Kaskel,metal-organic framework pore volume porosity
https://openalex.org/W4294898018,https://doi.org/10.1039/d2cs00031h,Advances in metal–organic framework-based membranes,2022,Chemical Society Reviews,True,https://doi.org/10.1039/d2cs00031h,412,Youdong Cheng; Shuvo Jit Datta; Sheng Zhou; Jiangtao Jia; Osama Shekhah; Mohamed Eddaoudi,metal-organic framework pore volume porosity
https://openalex.org/W1993636798,https://doi.org/10.1021/ar5003126,Potential of Metal–Organic Frameworks for Separation of Xenon and Krypton,2014,Accounts of Chemical Research,True,https://handle.uba.uva.nl/personal/pure/en/publications/potential-of-metalorganic-frameworks-for-separation-of-xenon-and-krypton(a9c31817-dd4d-46ef-94e8-c20ae1190437).html,440,Debasis Banerjee; Amy Cairns; Jian Liu; Radha Kishan Motkuri; Satish K. Nune; Carlos A. Fernandez; Rajamani Krishna; Denis M. Strachan; Praveen K. Thallapally,metal-organic framework pore volume porosity
https://openalex.org/W2027133178,https://doi.org/10.1038/ncomms3717,Efficient and tunable white-light emission of metal–organic frameworks by iridium-complex encapsulation,2013,Nature Communications,True,https://www.nature.com/articles/ncomms3717.pdf,574,Chunyi Sun; Xinlong Wang; Xiao Zhang; Chao Qin; Peng Li; Zhong‐Min Su; Dong-Xia Zhu; Guo-Gang Shan; Kui-Zhan Shao; Han Wu; Jing Li,metal-organic framework pore volume porosity
https://openalex.org/W2622100948,https://doi.org/10.1016/j.mattod.2016.10.003,Exploring metal organic frameworks for energy storage in batteries and supercapacitors,2017,Materials Today,True,https://www.sciencedirect.com/science/article/pii/S1369702116302929/pdf,513,Guiyin Xu; Ping Nie; Hui Dou; Bing Ding; Laiyang Li; Xiaogang Zhang,metal-organic framework pore volume porosity
https://openalex.org/W2152572574,https://doi.org/10.1039/c4cc04458d,The surface chemistry of metal–organic frameworks,2014,Chemical Communications,True,https://pubs.rsc.org/en/content/articlepdf/2015/cc/c4cc04458d,397,Christina V. McGuire; Ross S. Forgan,metal-organic framework pore volume porosity
https://openalex.org/W2947365219,https://doi.org/10.1002/anie.201900666,Switching in Metal–Organic Frameworks,2019,Angewandte Chemie International Edition,True,https://www.osti.gov/servlets/purl/1801399,294,Fahime Bigdeli; Christina Lollar; Ali Morsali; Hong‐Cai Zhou,metal-organic framework pore volume porosity
https://openalex.org/W4391809799,https://doi.org/10.1039/d3cs00205e,Metal–organic framework heterojunctions for photocatalysis,2024,Chemical Society Reviews,True,https://pure.manchester.ac.uk/ws/files/292976771/CS-SYN-03-2023-000205-R3.pdf,381,Amarajothi Dhakshinamoorthy; Zhaohui Li; Sihai Yang⧫; Hermenegildo Garcı́a,metal-organic framework pore volume porosity
https://openalex.org/W2331208638,https://doi.org/10.1021/acs.chemmater.5b00046,"Responsive Metal–Organic Frameworks and Framework Materials: Under Pressure, Taking the Heat, in the Spotlight, with Friends",2015,Chemistry of Materials,True,https://pubs.acs.org/doi/pdf/10.1021/acs.chemmater.5b00046,536,François‐Xavier Coudert,metal-organic framework pore volume porosity
https://openalex.org/W3016292144,https://doi.org/10.1016/j.jhazmat.2020.122776,Mxene/carbon nanohorn/β-cyclodextrin-Metal-organic frameworks as high-performance electrochemical sensing platform for sensitive detection of carbendazim pesticide,2020,Journal of Hazardous Materials,False,,333,Xiaolong Tu; Feng Gao; Xue Ma; Jin Zou; Yongfang Yu; Minfang Li; Fengli Qu; Xigen Huang; Limin Lu,metal-organic framework pore volume porosity
https://openalex.org/W4206044231,https://doi.org/10.1038/s41467-021-27929-7,Fine pore engineering in a series of isoreticular metal-organic frameworks for efficient C2H2/CO2 separation,2022,Nature Communications,True,https://www.nature.com/articles/s41467-021-27929-7.pdf,324,Jun Wang; Yan Zhang; Yun Su; Xing Liu; Peixin Zhang; Rui‐Biao Lin; Shixia Chen; Qiang Deng; Zheling Zeng; Shuguang Deng; Banglin Chen,metal-organic framework pore volume porosity
https://openalex.org/W2551981773,https://doi.org/10.1021/jacs.6b11027,Plasmon-Enhanced Photocatalytic CO2 Conversion within Metal–Organic Frameworks under Visible Light,2016,Journal of the American Chemical Society,True,https://www.osti.gov/servlets/purl/1832541,628,Kyung Min Choi; Dohyung Kim; Bunyarat Rungtaweevoranit; Christopher A. Trickett; Jesika Trese Deniz Barmanbek; Ahmad S. Alshammari; Peidong Yang; Omar M. Yaghi,metal-organic framework pore volume porosity
https://openalex.org/W2899557879,https://doi.org/10.1039/c8sc04220a,Topology and porosity control of metal–organic frameworks through linker functionalization,2018,Chemical Science,True,https://doi.org/10.1039/c8sc04220a,196,Jiafei Lyu; Xuan Zhang; Ken‐ichi Otake; Xingjie Wang; Peng Li; Zhanyong Li; Zhijie Chen; Yuanyuan Zhang; Megan C. Wasson; Ying Yang; Peng Bai; Xianghai Guo; Timur İslamoğlu; Omar K. Farha,metal-organic framework pore volume porosity
https://openalex.org/W3180677679,https://doi.org/10.1038/s41545-021-00127-0,Removal of heavy metal ions from wastewater: a comprehensive and critical review,2021,npj Clean Water,True,https://www.nature.com/articles/s41545-021-00127-0.pdf,2170,Naef A.A. Qasem; Ramy H. Mohammed; Dahiru U. Lawal,metal-organic framework pore volume porosity
https://openalex.org/W1966648483,https://doi.org/10.1016/s1872-2067(10)60302-6,Industrial Outlook on Zeolites and Metal Organic Frameworks,2012,CHINESE JOURNAL OF CATALYSIS (CHINESE VERSION),False,,160,Bilge Yilmaz; Natalia Trukhan; Ulrich Müller,metal-organic framework pore volume porosity
https://openalex.org/W2335215506,https://doi.org/10.1021/ic402012d,Graphite Oxide/Metal–Organic Framework (MIL-101): Remarkable Performance in the Adsorptive Denitrogenation of Model Fuels,2013,Inorganic Chemistry,False,,210,Imteaz Ahmed; Nazmul Abedin Khan; Sung Hwa Jhung,metal-organic framework pore volume porosity
https://openalex.org/W2593380324,https://doi.org/10.1038/ncomms14628,Foldable interpenetrated metal-organic frameworks/carbon nanotubes thin film for lithium–sulfur batteries,2017,Nature Communications,True,https://www.nature.com/articles/ncomms14628.pdf,517,Yiyin Mao; Gaoran Li; Yi Guo; Zhou Peng Li; Chengdu Liang; Xinsheng Peng; Zhan Lin,metal-organic framework pore volume porosity
https://openalex.org/W2791659868,https://doi.org/10.1126/sciadv.aao6827,A metal-organic framework with ultrahigh glass-forming ability,2018,Science Advances,True,https://advances.sciencemag.org/content/advances/4/3/eaao6827.full.pdf,366,Ang Qiao; Thomas D. Bennett; Haizheng Tao; Andraž Krajnc; Gregor Mali; Cara M. Doherty; Aaron W. Thornton; John C. Mauro; G. N. Greaves; Yuanzheng Yue,metal-organic framework pore volume porosity
https://openalex.org/W3099886861,https://doi.org/10.17863/cam.13964,Liquid metal–organic frameworks,2017,Apollo (University of Cambridge),True,https://www.repository.cam.ac.uk/handle/1810/268027,244,Romain Gaillac; Pluton Pullumbi; Kevin A. Beyer; Karena W. Chapman; David A. Keen; Thomas D. Bennett; François‐Xavier Coudert,metal-organic framework pore volume porosity
https://openalex.org/W2289827859,https://doi.org/10.1088/1468-6996/16/5/054202,Recent progress in the synthesis of metal–organic frameworks,2015,Science and Technology of Advanced Materials,True,https://www.tandfonline.com/doi/pdf/10.1088/1468-6996/16/5/054202?needAccess=true&role=button,289,Yujia Sun; Hong‐Cai Zhou,metal-organic framework pore volume porosity
https://openalex.org/W2004531250,https://doi.org/10.1080/19443994.2014.883331,Adsorptive removal of bisphenol A from aqueous solution using metal-organic frameworks,2014,Desalination and Water Treatment,False,,151,Fengxiang Qin; Shao‐Yi Jia; Yong Liu; Haoyang Li; Song‐Hai Wu,metal-organic framework pore volume porosity
https://openalex.org/W2982317051,https://doi.org/10.1039/c9cs00472f,Colloidal metal–organic framework particles: the pioneering case of ZIF-8,2019,Chemical Society Reviews,True,https://ddd.uab.cat/record/222268,463,Javier Troyano; Arnau Carné‐Sánchez; Civan Avcı; Inhar Imaz; Daniel Maspoch,metal-organic framework pore volume porosity
https://openalex.org/W2149934794,https://doi.org/10.1038/nature16072,Liquids with permanent porosity,2015,Nature,True,https://pureadmin.qub.ac.uk/ws/files/168772001/stuart.pdf,589,Nicola Giri; Mario G. Del Pópolo; Gavin Melaugh; Rebecca L. Greenaway; Klaus Rätzke; Tönjes Koschine; Laure Pison; Margarida Costa Gomes; Andrew I. Cooper; Stuart L. James,metal-organic framework pore volume porosity
https://openalex.org/W2972891873,https://doi.org/10.1038/s41578-019-0140-1,Kinetic stability of metal–organic frameworks for corrosive and coordinating gas capture,2019,Nature Reviews Materials,True,https://www.nature.com/articles/s41578-019-0140-1.pdf,404,Adam J. Rieth; Ashley M. Wright; Mircea Dincă,metal-organic framework pore volume porosity
https://openalex.org/W2056862048,https://doi.org/10.1039/c3ee41166d,A series of metal–organic frameworks with high methane uptake and an empirical equation for predicting methane storage capacity,2013,Energy & Environmental Science,False,,214,Yabing He; Wei Zhou; Taner Yildirim; Banglin Chen,metal-organic framework pore volume porosity
https://openalex.org/W2002771173,https://doi.org/10.1039/c2ce06457j,Porous organic molecular materials,2012,CrystEngComm,False,,230,Jian Tian; Praveen K. Thallapally; B. Peter McGrail,metal-organic framework pore volume porosity
https://openalex.org/W1969142329,https://doi.org/10.1021/ic702085x,Porous Metal−Organic Framework Based on μ4-oxo Tetrazinc Clusters: Sorption and Guest-Dependent Luminescent Properties,2008,Inorganic Chemistry,False,,192,Lei Hou; Yan‐Yong Lin; Xiao‐Ming Chen,metal-organic framework pore volume porosity
https://openalex.org/W2783341541,https://doi.org/10.1021/acsnano.7b08056,Metal–Organic Frameworks for Cell and Virus Biology: A Perspective,2018,ACS Nano,True,http://hdl.handle.net/11343/197743,302,Raffaele Riccò; Weibin Liang; Shaobo Li; Jeremiah J. Gassensmith; Frank Caruso; Christian J. Doonan; Paolo Falcaro,metal-organic framework pore volume porosity
https://openalex.org/W2985589083,https://doi.org/10.1093/nsr/nwz170,Hierarchically porous metal–organic frameworks: synthetic strategies and applications,2019,National Science Review,True,https://academic.oup.com/nsr/article-pdf/7/11/1743/38880107/nwz170.pdf,290,Liang Feng; Kunyu Wang; Xiu‐Liang Lv; Tian‐Hao Yan; Hong‐Cai Zhou,metal-organic framework pore volume porosity
https://openalex.org/W1979374999,https://doi.org/10.1039/c3cy00350g,Metal organic frameworks as heterogeneous catalysts for the production of fine chemicals,2013,Catalysis Science & Technology,True,https://riunet.upv.es/bitstream/10251/87837/5/Metal%20organic%20frameworks%20as%20heterogeneous%20catalysts%20for%20the%20production%20of%20fine%20chemicals_Autor.pdf,297,Amarajothi Dhakshinamoorthy; Maksym Opanasenko; Jiřı́ Čejka; Hermenegildo Garcı́a,metal-organic framework pore volume porosity
https://openalex.org/W2980758800,https://doi.org/10.1039/c9sc04249k,Mechanical properties of metal–organic frameworks,2019,Chemical Science,True,https://pubs.rsc.org/en/content/articlepdf/2019/sc/c9sc04249k,248,Louis R. Redfern; Omar K. Farha,metal-organic framework pore volume porosity
https://openalex.org/W2020156565,https://doi.org/10.1021/cr500006j,Molecular Separation with Organic Solvent Nanofiltration: A Critical Review,2014,Chemical Reviews,True,https://doi.org/10.1021/cr500006j,1754,Patrizia Marchetti; Maria F. Jimenez‐Solomon; György Székely; Andrew G. Livingston,metal-organic framework pore volume porosity
https://openalex.org/W2217138787,https://doi.org/10.1038/nprot.2016.001,Scalable synthesis and post-modification of a mesoporous metal-organic framework called NU-1000,2015,Nature Protocols,True,https://www.osti.gov/servlets/purl/1249523,400,Timothy C. Wang; Nicolaas A. Vermeulen; In S. Kim; Alex B. F. Martinson; J. Fraser Stoddart; Joseph T. Hupp; Omar K. Farha,metal-organic framework pore volume porosity
https://openalex.org/W1148975778,https://doi.org/10.1016/j.ccr.2015.08.002,Application of metal and metal oxide nanoparticles@MOFs,2015,Coordination Chemistry Reviews,True,https://ddd.uab.cat/pub/artpub/2016/241006/coordchemrev_a2016v307np237-Post.pdf,614,Paolo Falcaro; Raffaele Riccò; Amirali Yazdi; Inhar Imaz; Shuhei Furukawa; Daniel Maspoch; Rob Ameloot; Jack D. Evans; Christian J. Doonan,metal-organic framework pore volume porosity
